class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
28.14,28.14 Manufacture of other taps and valves,28.14 Fabbricazione di altri rubinetti e valvole,28.1,28.1 Manufacture of general-purpose machinery,28.1 Fabbricazione di macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.15,"28.15 Manufacture of bearings, gears, gearing and driving elements","28.15 Fabbricazione di cuscinetti, ingranaggi e organi di trasmissione",28.1,28.1 Manufacture of general-purpose machinery,28.1 Fabbricazione di macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.21,"28.21 Manufacture of ovens, furnaces and permanent household heating equipment","28.21 Fabbricazione di forni, caldaie e apparecchiature fisse per il riscaldamento domestico",28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.22,28.22 Manufacture of lifting and handling equipment,28.22 Fabbricazione di apparecchi di sollevamento e movimentazione,28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.23,"28.23 Manufacture of office machinery and equipment, except computers and peripheral equipment","28.23 Fabbricazione di macchine e attrezzature per ufficio, esclusi computer e unità periferiche",28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.24,28.24 Manufacture of power-driven hand tools,28.24 Fabbricazione di utensili portatili a motore,28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.25,28.25 Manufacture of non-domestic air conditioning equipment,28.25 Fabbricazione di apparecchiature di climatizzazione per uso non domestico,28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.29,28.29 Manufacture of other general-purpose machinery n.e.c.,28.29 Fabbricazione di altre macchine di impiego generale n.c.a.,28.2,28.2 Manufacture of other general-purpose machinery,28.2 Fabbricazione di altre macchine di impiego generale,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.30,28.30 Manufacture of agricultural and forestry machinery,28.30 Fabbricazione di macchine per l’agricoltura e la silvicoltura,28.3,28.3 Manufacture of agricultural and forestry machinery,28.3 Fabbricazione di macchine per l’agricoltura e la silvicoltura,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.41,28.41 Manufacture of metal forming machinery and machine tools for metal work,28.41 Fabbricazione di macchine per la deformazione dei metalli e di altre macchine utensili per la lavorazione dei metalli,28.4,28.4 Manufacture of metal forming machinery and machine tools,28.4 Fabbricazione di macchine per la deformazione dei metalli e di altre macchine utensili,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.42,28.42 Manufacture of other machine tools,28.42 Fabbricazione di altre macchine utensili,28.4,28.4 Manufacture of metal forming machinery and machine tools,28.4 Fabbricazione di macchine per la deformazione dei metalli e di altre macchine utensili,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.91,28.91 Manufacture of machinery for metallurgy,28.91 Fabbricazione di macchine per la metallurgia,28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.92,"28.92 Manufacture of machinery for mining, quarrying and construction","28.92 Fabbricazione di macchine da miniera, cava e cantiere",28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.93,"28.93 Manufacture of machinery for food, beverage and tobacco processing","28.93 Fabbricazione di macchine per l’industria alimentare, delle bevande e del tabacco",28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.94,"28.94 Manufacture of machinery for textile, apparel and leather production","28.94 Fabbricazione di macchine per l'industria tessile, dell'abbigliamento e del cuoio",28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.95,28.95 Manufacture of machinery for paper and paperboard production,28.95 Fabbricazione di macchine per l’industria della carta e del cartone,28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.96,28.96 Manufacture of plastics and rubber machinery,28.96 Fabbricazione di macchine per l’industria delle materie plastiche e della gomma,28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.97,28.97 Manufacture of additive manufacturing machinery,28.97 Fabbricazione di macchine per la produzione additiva,28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
28.99,28.99 Manufacture of other special-purpose machinery n.e.c.,28.99 Fabbricazione di altre macchine per impieghi speciali n.c.a.,28.9,28.9 Manufacture of other special-purpose machinery,28.9 Fabbricazione di altre macchine per impieghi speciali,28,28 Manufacture of machinery and equipment n.e.c.,28 Fabbricazione di macchinari e apparecchiature n.c.a.,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
29.10,29.10 Manufacture of motor vehicles,29.10 Fabbricazione di autoveicoli,29.1,29.1 Manufacture of motor vehicles,29.1 Fabbricazione di autoveicoli,29,"29 Manufacture of motor vehicles, trailers and semi-trailers","29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
29.20,29.20 Manufacture of bodies and coachwork for motor vehicles; manufacture of trailers and semi-trailers,29.20 Fabbricazione di carrozzerie per autoveicoli; fabbricazione di rimorchi e semirimorchi,29.2,29.2 Manufacture of bodies and coachwork for motor vehicles; manufacture of trailers and semi-trailers,29.2 Fabbricazione di carrozzerie per autoveicoli; fabbricazione di rimorchi e semirimorchi,29,"29 Manufacture of motor vehicles, trailers and semi-trailers","29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
29.31,29.31 Manufacture of electrical and electronic equipment for motor vehicles,29.31 Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli,29.3,29.3 Manufacture of motor vehicle parts and accessories,29.3 Fabbricazione di parti e accessori per autoveicoli,29,"29 Manufacture of motor vehicles, trailers and semi-trailers","29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
29.32,29.32 Manufacture of other parts and accessories for motor vehicles,29.32 Fabbricazione di altre parti e accessori per autoveicoli,29.3,29.3 Manufacture of motor vehicle parts and accessories,29.3 Fabbricazione di parti e accessori per autoveicoli,29,"29 Manufacture of motor vehicles, trailers and semi-trailers","29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.11,30.11 Building of civilian ships and floating structures,30.11 Costruzione di navi e di strutture galleggianti per scopi civili,30.1,30.1 Building of ships and boats,30.1 Costruzione di navi e imbarcazioni,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.12,30.12 Building of pleasure and sporting boats,30.12 Costruzione di imbarcazioni da diporto e sportive,30.1,30.1 Building of ships and boats,30.1 Costruzione di navi e imbarcazioni,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.13,30.13 Building of military ships and vessels,30.13 Costruzione di navi e imbarcazioni per scopi militari,30.1,30.1 Building of ships and boats,30.1 Costruzione di navi e imbarcazioni,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.20,30.20 Manufacture of railway locomotives and rolling stock,30.20 Costruzione di locomotive e di materiale rotabile ferro-tranviario,30.2,30.2 Manufacture of railway locomotives and rolling stock,30.2 Costruzione di locomotive e di materiale rotabile ferro-tranviario,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.31,30.31 Manufacture of civilian air and spacecraft and related machinery,"30.31 Fabbricazione di aeromobili, veicoli spaziali e relativi equipaggiamenti per scopi civili",30.3,30.3 Manufacture of air and spacecraft and related machinery,"30.3 Fabbricazione di aeromobili, veicoli spaziali e relativi equipaggiamenti",30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.32,30.32 Manufacture of military air and spacecraft and related machinery,"30.32 Fabbricazione di aeromobili, veicoli spaziali e relativi equipaggiamenti per scopi militari",30.3,30.3 Manufacture of air and spacecraft and related machinery,"30.3 Fabbricazione di aeromobili, veicoli spaziali e relativi equipaggiamenti",30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.40,30.40 Manufacture of military fighting vehicles,30.40 Fabbricazione di veicoli militari da combattimento,30.4,30.4 Manufacture of military fighting vehicles,30.4 Fabbricazione di veicoli militari da combattimento,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
30.91,30.91 Manufacture of motorcycles,30.91 Fabbricazione di motocicli,30.9,30.9 Manufacture of transport equipment n.e.c.,30.9 Fabbricazione di mezzi di trasporto n.c.a.,30,30 Manufacture of other transport equipment,30 Fabbricazione di altri mezzi di trasporto,C,C MANUFACTURING,C ATTIVITÀ MANIFATTURIERE
